ocid,id,tender.id,tender.procurementMethodDetails,tender.title,tender.procurementMethod,tender.status,tender.submissionMethodDetails,tender.bidDate,tender.openingDate,tender.procuringEntity.id,tender.procuringEntity.name,tender.tenderPeriod.endDate,tender.tenderPeriod.startDate,tender.description,buyer.id,buyer.name,tag,initiationType,date,tender.submissionMethod,tender.enquiryPeriod.endDate,parties,año
ocds-yfs5dr-619717,llamado-619717,619717,Compra Directa,Compra Directa 1301/2017,open,active,Fecha y hora de apertura: 2017-11-29T12:30:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: COMPRAS;Fecha de solicitud de prorroga: 2017-11-20T00:00:00Z;Lugar de la apertura: División Administración, 2017-11-17T15:10:00Z, 2017-11-29T12:30:00Z,29-4,Centro Hospitalario  Pereira Rossell,2017-11-29T14:30:00Z,2017-11-27T11:15:00Z,SET DE SACA LECHE ,29-4,Centro Hospitalario  Pereira Rossell,compiled,tender,2017-11-27T11:15:00Z,NA,NA,NA,2017
ocds-yfs5dr-i254125,adjudicacion-i254125,i254125,Compra Directa,Compra Directa 334128/1/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,98-1,Intendencia de Montevideo,2017-09-22T18:00:00Z,2017-09-19T22:40:00Z,"RACION PARA VACA LECHERA, RACION",98-1,Intendencia de Montevideo,compiled,tender,2017-12-20T22:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-583962,adjudicacion-583962,583962,Compra Directa,Compra Directa 212/2017,open,NA,Fecha y hora de apertura: 2017-12-31T10:00:00Z;Fecha y hora del inicio de una puja: 2017-05-26T13:00:00Z;Lugar de entrega: CARLOS REYLES N?: 1620 ;Fecha de solicitud de prorroga: 2017-12-27T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-05-26T13:00:00Z, 2017-12-31T10:00:00Z,1-1,Cámara de Senadores,NA,NA,516 litros de leche,1-1,Cámara de Senadores,compiled,tender,2017-05-10T13:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-592828,llamado-592828,592828,Compra Directa,Compra Directa 10052/2017,open,active,Fecha y hora de apertura: 2017-07-19T10:00:00Z;Fecha y hora del inicio de una puja: 2017-06-29T13:00:00Z;Lugar de entrega: Adquisiciones de OPP;Fecha de solicitud de prorroga: 2017-07-14T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-06-29T13:00:00Z, 2017-07-19T10:00:00Z,24-2,Presidencia de la República,2017-07-04T15:00:00Z,2017-06-29T18:10:00Z,"Dos servicios de coffee break para jornada en SAN JOSE DE MAYO para 100 personas consistente en café, té, leche, jugo de naranja, agua, mini media lunas rellenas, scones, etc. (por favor aclarar cuántos bocados por persona incluye la propuesta)
- servicio de café permanente en sala durante la mañana y la tarde (café, té, agua mineral)   
- 1 servicio de lunch para 100 personas que incluya carnes, ensaladas, tartas, frutas, panes saborizados, bebidas (común y light), agua mineral (con y sin gas), postres individuales estilo mini cakes o similares bebida, postre, vajilla y mozos

",24-2,Presidencia de la República,compiled,tender,2017-06-29T18:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-612776,adjudicacion-612776,612776,Compra Directa,Compra Directa 327/2017,open,NA,Fecha y hora de apertura: 2017-11-01T12:00:00Z;Fecha y hora del inicio de una puja: 2017-10-24T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 2 - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-10-27T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-10-24T15:10:00Z, 2017-11-01T12:00:00Z,29-9,Servicio Nacional de Ortopedia y Traumatología,2017-10-26T10:00:00Z,2017-10-23T15:25:00Z,"PEDIDO DE VIVERES FRESCOS Y SECOS.ACLARARACION SOBRE ALGUNOS DE LOS PRODUCTOS.CEBADA MALTEADA S/AZUCAR,ACELGA LAVADA,YOGURT DIET DESCREMADO,LECHE FERMENTADA C/PROBIÓTICO,PAN ENVASADO INDIVIDUAL,GALLETAS ENVASADA DE DOS. COTIZAR SOLO ON LINE.FORMA DE PAGO FONDO ROTATORIO.",29-9,Servicio Nacional de Ortopedia y Traumatología,compiled,tender,2017-10-26T11:55:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-i243312,adjudicacion-i243312,i243312,Compra Directa,Compra Directa 69160/2017,open,NA,Fecha y hora de apertura: 2017-03-07T13:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: CNO FELIPE CARDOSO N?: 3220 ;Fecha de solicitud de prorroga: 2017-01-05T00:00:00Z;Lugar de la apertura: , 2017-02-13T13:00:00Z, 2017-03-07T13:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-02-10T08:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-490594,adjudicacion-490594,490594,Licitación Abreviada,Licitación Abreviada 16/2015,open,NA,Fecha y hora de apertura: 2017-06-02T11:00:00Z;Fecha y hora del inicio de una puja: 2017-05-26T13:00:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-05-30T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-05-26T13:00:00Z, 2017-06-02T11:00:00Z,88-1,Intendencia de Maldonado,NA,NA,SUMINISTRO DE LECHE EN POLVO PARA INTEGRACION DE LAS CANASTAS DE ALIMENTOS DE LOS PROGRAMAS MUNICIPALES DE ALIMENTACION.-,88-1,Intendencia de Maldonado,compiled,tender,2017-05-29T11:05:00Z,NA,NA,NA,2017
ocds-yfs5dr-587349,adjudicacion-587349,587349,Licitación Abreviada,Licitación Abreviada 37/2017,open,NA,Fecha y hora de apertura: 2017-08-18T13:00:00Z;Fecha y hora del inicio de una puja: 2017-08-29T14:05:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-08-15T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-08-29T14:05:00Z, 2017-08-18T13:00:00Z,88-1,Intendencia de Maldonado,2017-06-06T10:00:00Z,2017-05-30T11:15:00Z,(LA INTENDENCIA DE MALDONADO NO RECIBE OFERTAS EN LINEA) SUMINISTRO DE LECHE EN POLVO PARA LA INTEGRACIÓN DE CANASTAS DE ALIMENTOS DE LOS PROGRAMAS MUNICIPALES DE ALIMENTACION. ,88-1,Intendencia de Maldonado,compiled,tender,2017-08-10T13:15:00Z,NA,2017-06-01T00:00:00Z,NA,2017
ocds-yfs5dr-567962,adjudicacion-567962,567962,Compra Directa,Compra Directa 5066/2017,open,NA,Fecha y hora de apertura: 2017-01-30T17:00:00Z;Fecha y hora del inicio de una puja: 2017-02-03T10:05:00Z;Lugar de entrega: AV GRAL FLORES N?: 4694  ;Fecha de solicitud de prorroga: 2017-01-23T00:00:00Z;Lugar de la apertura: Bartolomé Mitre 1441 3er. piso esq. 25 De Mayo, 2017-02-03T10:05:00Z, 2017-01-30T17:00:00Z,2-1,Presidencia  de la República y Oficinas Dependientes,NA,NA,Suministro de Leche para periodo 2017,2-1,Presidencia  de la República y Oficinas Dependientes,compiled,tender,2017-01-27T09:45:00Z,NA,NA,NA,2017
ocds-yfs5dr-i258057,adjudicacion-i258057,i258057,Compra Directa,Compra Directa 76187/2017,open,NA,Fecha y hora de apertura: 2017-12-13T10:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: MILLAN 3422;Fecha de solicitud de prorroga: 2017-12-06T00:00:00Z;Lugar de la apertura: MILLAN 3422, 2017-11-17T15:10:00Z, 2017-12-13T10:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-11-24T08:02:00Z,NA,NA,NA,2017
ocds-yfs5dr-624391,adjudicacion-624391,624391,Compra Directa,Compra Directa 289/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,29-40,Centro Auxiliar de Young,NA,NA,COMPRA LECHE NOV/17,29-40,Centro Auxiliar de Young,compiled,tender,2017-12-20T08:15:00Z,NA,NA,NA,2017
ocds-yfs5dr-600668,adjudicacion-600668,600668,Compra Directa,Compra Directa 552/2017,open,NA,Fecha y hora de apertura: 2017-08-18T13:00:00Z;Fecha y hora del inicio de una puja: 2017-08-29T14:05:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-08-15T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-08-29T14:05:00Z, 2017-08-18T13:00:00Z,25-2,Consejo de Educación Primaria,NA,NA,"SERVICIOS DE DESAYUNOS Y ALMUERZO PARA 65 PERSONAS, PARA LA JORNADA DE FORMACIÓN DE INSPECTORES.
-DESAYUNO DE 8 A 8:30HS APROX.: CAFÉ, TE, JUGO DE NARANJA, AGUA CON Y SIN GAS, BOCADOS SALADOS Y
DULCES.
-CORTE DE CAFÉ DE 11 A 11:15HS APROX.: CAFÉ, TE, LECHE, JUGO DE NARANJA, AGUA CON Y SIN GAS, BOCADOS
SALADOS Y DULCES, LUGAR: INSPECCIÓN DPTAL DE SALTO-URUGUAY 315.
-ALMUERZO DE 13 A 14HS APROX.:PLATO PRINCIPAL, POSTRE Y BEBIDA, A SERVIRSE EN EL LOCAL.
GESTIÓN:439062/2017
-LA FACTURA SE DEBERÁ ENTREGAR CONFORMADA EN NUEVA YORK 1559 DPTO DE COMPRAS Y LICITACIONES",25-2,Consejo de Educación Primaria,compiled,tender,2017-08-15T15:20:00Z,NA,NA,NA,2017
ocds-yfs5dr-609258,adjudicacion-609258,609258,Compra por Excepción,Compra por Excepción 92892/2017,direct,NA,Fecha y hora de apertura: 2017-10-11T23:59:00Z;Fecha y hora del inicio de una puja: 2017-09-28T12:30:00Z;Lugar de entrega: Fernando Otorgues 1225;Fecha de solicitud de prorroga: 2017-10-04T00:00:00Z;Lugar de la apertura: Fernando Otorgues 1225, 2017-09-28T12:30:00Z, 2017-10-11T23:59:00Z,28-1,Banco de Previsión Social,NA,NA,Compra de Suplemento Nutricional para propiónica y Leche sin fenilalanina ni tirosina.,28-1,Banco de Previsión Social,compiled,tender,2017-10-02T14:45:00Z,NA,NA,NA,2017
ocds-yfs5dr-581226,adjudicacion-581226,581226,Compra Directa,Compra Directa 5/2017,open,NA,"Fecha y hora de apertura: 2017-05-09T12:00:00Z;Fecha y hora del inicio de una puja: 2017-05-05T11:10:00Z;Lugar de entrega: DOMINGO ARAMBURU N?: 1575  ;Fecha de solicitud de prorroga: 2017-05-02T00:00:00Z;Lugar de la apertura: MESA DE LICITACIONES PLANTA BAJA SECTOR ""B"" EDIFICIO COMUNAL; ACUÑA DE FIGUEROA Y BURNET", 2017-05-05T11:10:00Z, 2017-05-09T12:00:00Z,3-34,Dirección General de los Servicios,2017-04-28T11:00:00Z,2017-04-24T14:55:00Z,"Adquisición de Pan y Leche, para proveer dependencias en Localidad de Los Cerrillos (Canelones), según archivo adjunto.",3-34,Dirección General de los Servicios,compiled,tender,2017-04-28T11:20:00Z,NA,NA,NA,2017
ocds-yfs5dr-565002,adjudicacion-565002,565002,Compra Directa,Compra Directa 142/2016,open,NA,Fecha y hora de apertura: 2017-01-24T10:15:00Z;Fecha y hora del inicio de una puja: 2017-01-09T15:05:00Z;Lugar de entrega: PCIO. MUNICIPAL - 1ER. SUBSUELO - ALA NORTE - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-01-19T00:00:00Z;Lugar de la apertura: INTENDENCIA DE SAN JOSE- -Asamblea Nº 496 - SAN JOSE , 2017-01-09T15:05:00Z, 2017-01-24T10:15:00Z,2-8,Oficina Nacional del Servicio Civil,NA,NA,LECHE,2-8,Oficina Nacional del Servicio Civil,compiled,tender,2017-01-04T14:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-i251252,adjudicacion-i251252,i251252,Compra Directa,Compra Directa 73123/2017,open,NA,Fecha y hora de apertura: 2017-07-31T11:00:00Z;Fecha y hora del inicio de una puja: 2017-08-15T12:30:00Z;Lugar de entrega: CNO FELIPE CARDOSO N?: 3220 ;Fecha de solicitud de prorroga: 2017-07-21T00:00:00Z;Lugar de la apertura: Oficina de Licitaciones de OSE. San Martín 3235, 2017-08-15T12:30:00Z, 2017-07-31T11:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-07-28T08:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-i252568,adjudicacion-i252568,i252568,Compra Directa,Compra Directa 332636/1/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,98-1,Intendencia de Montevideo,2017-08-23T18:00:00Z,2017-08-18T22:40:00Z,"RACION PARA VACA LECHERA, RACION",98-1,Intendencia de Montevideo,compiled,tender,2017-12-20T22:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-592577,llamado-592577,592577,Compra Directa,Compra Directa 10050/2017,open,active,Fecha y hora de apertura: 2017-07-11T15:10:00Z;Fecha y hora del inicio de una puja: 2017-06-29T13:00:00Z;Lugar de entrega: Adquisiciones OPP ;Fecha de solicitud de prorroga: 2017-07-04T00:00:00Z;Lugar de la apertura: OF. DE COMPRAS, 2017-06-29T13:00:00Z, 2017-07-11T15:10:00Z,24-2,Presidencia de la República,2017-07-03T15:30:00Z,2017-06-29T15:10:00Z,"Dos servicios de coffee break para 50 personas (uno para la mañana y uno para la tarde) consistente en café, té, leche, jugo de naranja, agua mineral con y sin gas, azúcar, edulcorante, media lunas rellenas miniatura, scones, etc. (favor indicar cuántos bocados por persona incluye la propuesta)
Un servicio de lunch para 50 personas  personas (que incluya bebida común y light, vajilla y mozos)  ",24-2,Presidencia de la República,compiled,tender,2017-06-29T15:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-574705,adjudicacion-574705,574705,Compra Directa,Compra Directa 126/2017,open,NA,Fecha y hora de apertura: 2017-03-27T14:00:00Z;Fecha y hora del inicio de una puja: 2017-03-17T10:25:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-03-13T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-03-17T10:25:00Z, 2017-03-27T14:00:00Z,31-1,Universidad Tecnológica del Uruguay,NA,NA,Convenio de complementación docente con Casa Gestalt (Mabel Hopenhaym) con la carrera Tecnólogo en Manejo de Sistemas de Producción Lechera.,31-1,Universidad Tecnológica del Uruguay,compiled,tender,2017-03-13T12:35:00Z,NA,NA,NA,2017
ocds-yfs5dr-623527,llamado-623527,623527,Compra Directa,Compra Directa 41/2017,open,active,Fecha y hora de apertura: 2017-12-18T13:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: OFICINA DE COMPRAS HOSPITAL DE GUICHON (RAP PDU);Fecha de solicitud de prorroga: 2017-12-13T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-11-17T15:10:00Z, 2017-12-18T13:00:00Z,29-41,Red de Atención Primaria de Paysandú,2017-12-18T14:00:00Z,2017-12-14T13:45:00Z,Adquisición de : 1 Porta sueros / 1 Extractor de leche materna / 2 andadores ortopédicos de aluminio. Pago por SIIF. Favor cotizar con envío incluido.,29-41,Red de Atención Primaria de Paysandú,compiled,tender,2017-12-14T13:45:00Z,NA,NA,NA,2017
ocds-yfs5dr-608846,adjudicacion-608846,608846,Compra Directa,Compra Directa 201/2017,open,NA,Fecha y hora de apertura: 2017-10-11T23:59:00Z;Fecha y hora del inicio de una puja: 2017-09-28T12:30:00Z;Lugar de entrega: Fernando Otorgues 1225;Fecha de solicitud de prorroga: 2017-10-04T00:00:00Z;Lugar de la apertura: Fernando Otorgues 1225, 2017-09-28T12:30:00Z, 2017-10-11T23:59:00Z,29-40,Centro Auxiliar de Young,NA,NA,COMPRA LECHE AGO/2017,29-40,Centro Auxiliar de Young,compiled,tender,2017-09-29T07:35:00Z,NA,NA,NA,2017
ocds-yfs5dr-611412,adjudicacion-611412,611412,Compra Directa,Compra Directa 33/2017,open,NA,Fecha y hora de apertura: 2017-11-01T12:00:00Z;Fecha y hora del inicio de una puja: 2017-10-24T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 2 - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-10-27T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-10-24T15:10:00Z, 2017-11-01T12:00:00Z,3-34,Dirección General de los Servicios,2017-10-19T11:00:00Z,2017-10-13T13:10:00Z,Adquisición de Pan y Leche para dependencias ubicadas en la localidad de Los Cerrillos,3-34,Dirección General de los Servicios,compiled,tender,2017-10-20T11:45:00Z,NA,NA,NA,2017
ocds-yfs5dr-a251743,llamado-a251743,a251743,Licitación Pública,Licitación Pública 15/2017,open,active,Fecha y hora de apertura: 2017-08-28T14:00:00Z;Fecha y hora del inicio de una puja: 2017-09-28T12:30:00Z;Lugar de entrega: UCA / MEF / Av. del Libertador 1409; piso 6º; Montevideo;Fecha de solicitud de prorroga: 2017-08-24T00:00:00Z;Lugar de la apertura: UCA / MEF / Av. del Libertador 1409; piso 6º; Montevideo, 2017-09-28T12:30:00Z, 2017-08-28T14:00:00Z,NA,NA,2017-08-28T14:00:00Z,2017-08-07T14:39:00Z,Compra de Leche en Polvo y Larga Vida,NA,NA,compiled,tender,2017-08-07T14:39:00Z,NA,2017-08-24T00:00:00Z,NA,2017
ocds-yfs5dr-577641,adjudicacion-577641,577641,Compra Directa,Compra Directa 1084/2016,open,NA,Fecha y hora de apertura: 2017-04-28T11:00:00Z;Fecha y hora del inicio de una puja: 2017-03-17T10:25:00Z;Lugar de entrega: PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-04-25T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-03-17T10:25:00Z, 2017-04-28T11:00:00Z,1-1,Cámara de Senadores,NA,NA,354 Lts leche período: 14.11 al 12.12.16,1-1,Cámara de Senadores,compiled,tender,2017-03-28T13:50:00Z,NA,NA,NA,2017
ocds-yfs5dr-i253238,adjudicacion-i253238,i253238,Compra Directa,Compra Directa 74040/2017,open,NA,Fecha y hora de apertura: 2017-09-12T15:00:00Z;Fecha y hora del inicio de una puja: 2017-08-29T14:05:00Z;Lugar de entrega: Roger Ballet esq.9;Fecha de solicitud de prorroga: 2017-09-05T00:00:00Z;Lugar de la apertura: SAN MARTIN 3235, 2017-08-29T14:05:00Z, 2017-09-12T15:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-09-01T08:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-609334,adjudicacion-609334,609334,Compra Directa,Compra Directa 401/2017,open,NA,Fecha y hora de apertura: 2017-11-01T12:00:00Z;Fecha y hora del inicio de una puja: 2017-10-24T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 2 - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-10-27T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-10-24T15:10:00Z, 2017-11-01T12:00:00Z,4-34,Dirección Nacional de Asuntos Sociales,2017-10-05T11:00:00Z,2017-10-03T09:15:00Z,ADQUISICION DE REPUESTO Y/O ACCESORIO PARA EXTRACTOR DE LECHE ELECTRICO SET DE PEZONERAS DESCARTABLES. Se debera cotizar unicamente en linea de acuerdo al pliego de condiciones adjunto.,4-34,Dirección Nacional de Asuntos Sociales,compiled,tender,2017-10-19T13:55:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-623664,adjudicacion-623664,623664,Compra Directa,Compra Directa 58/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,3-34,Dirección General de los Servicios,2017-12-21T11:00:00Z,2017-12-15T10:20:00Z,"Adquisición de Pan y Leche para dependencias en Localidad de Los Cerillos, durante ejercicio 2018.",3-34,Dirección General de los Servicios,compiled,tender,2017-12-26T13:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-552133,adjudicacion-552133,552133,Licitación Abreviada,Licitación Abreviada 41/2016,open,NA,Fecha y hora de apertura: 2017-01-30T17:00:00Z;Fecha y hora del inicio de una puja: 2017-02-03T10:05:00Z;Lugar de entrega: AV GRAL FLORES N?: 4694  ;Fecha de solicitud de prorroga: 2017-01-23T00:00:00Z;Lugar de la apertura: Bartolomé Mitre 1441 3er. piso esq. 25 De Mayo, 2017-02-03T10:05:00Z, 2017-01-30T17:00:00Z,25-4,Consejo de Educación Técnico-Profesional,NA,NA,"El Departamento de Compras realizara la Licitación Abreviada N°41/2016 para la Adquisición de Ración para vaca lechera. La recepción de ofertas y venta de pliegos será  hasta el día 1/11/2016 en el Departamento de Compras, cito en la calle San Salvador 1674 oficina 22 HASTA LAS 14.30 HORAS. ",25-4,Consejo de Educación Técnico-Profesional,compiled,tender,2017-01-24T09:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-611336,llamado-611336,611336,Compra Directa,Compra Directa 32/2017,open,cancelled,Fecha y hora de apertura: 2017-08-29T10:30:00Z;Fecha y hora del inicio de una puja: 2017-10-09T15:10:00Z;Lugar de entrega: Convención 1332;Fecha de solicitud de prorroga: 2017-08-23T00:00:00Z;Lugar de la apertura: ITUZAINGO 1474 PISO 1 ADQUISICIONES, 2017-10-09T15:10:00Z, 2017-08-29T10:30:00Z,3-34,Dirección General de los Servicios,2017-10-19T11:00:00Z,2017-10-13T11:00:00Z,Adquisición de pan y leche para abastecer dependencias en la localidad de Los Cerrillos,3-34,Dirección General de los Servicios,compiled,tender,2017-10-13T13:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-605173,llamado-605173,605173,Compra Directa,Compra Directa 1000/2017,open,active,Fecha y hora de apertura: 2017-09-18T15:00:00Z;Fecha y hora del inicio de una puja: 2017-09-22T10:05:00Z;Lugar de entrega: COMPRAS;Fecha de solicitud de prorroga: 2017-09-11T00:00:00Z;Lugar de la apertura: SAN MARTIN 3235, 2017-09-22T10:05:00Z, 2017-09-18T15:00:00Z,29-4,Centro Hospitalario  Pereira Rossell,2017-09-12T12:00:00Z,2017-09-11T09:45:00Z,TAPA CIEGA DE MAMADERAS CON ROSCA PARA ALMACENAMIENTO DE LECHE HUMANA(VER PLIEGO ADJUNTO),29-4,Centro Hospitalario  Pereira Rossell,compiled,tender,2017-09-11T09:45:00Z,NA,NA,NA,2017
ocds-yfs5dr-608974,llamado-608974,608974,Licitación Abreviada,Licitación Abreviada 5/2017,open,NA,Fecha y hora de apertura: 2017-11-03T10:00:00Z;Fecha y hora del inicio de una puja: 2017-10-24T15:10:00Z;Lugar de entrega: COMPRAS;Fecha de solicitud de prorroga: 2017-10-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-10-24T15:10:00Z, 2017-11-03T10:00:00Z,29-20,Centro Departamental de Flores,2017-11-03T10:00:00Z,2017-09-29T12:55:00Z,"""SUMINISTRO DE LECHE ENTERA PASTEURIZADA PARA EL HOSPITAL DE FLORES Y HOGAR DE ANCIANOS DE TRINIDAD""",29-20,Centro Departamental de Flores,compiled,tender,2017-09-29T12:55:00Z,electronicSubmission,2017-10-26T00:00:00Z,NA,2017
