parties.memberOf.id.keyword: Descending,contracts.title: Descending,categoría,alias_contrato_importe: Descending,alias_contrato_moneda: Descending,PESOS,fecha,año,alias_proveedor: Descending,OCID,tender.procurementMethod: Descending,source.keyword: Descending,Count,
liconsa sa de cv,TRANSPORTE DE LECHE LÍQUIDA,Transporte,54376515,MXN,54376514.61,25/04/19,2019,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,LA-020VST001-E11-2019,open,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2014,Transporte,54199048,MXN,54199048,31/12/2013,2013,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-LA-020VST001-N138-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=338207,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE FRESCA A CENTROS DE ACOPIO,Transporte,53709604,MXN,53709604,02/01/2014,2014,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-PST/1396/2014,open,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,52700000,MXN,52700000,31/12/2013,2013,CENTRO DE ACOPIO DE CAPILLA DE MILPILLAS,OCDS-0UD2Q6-CADQ/864/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,52127996,MXN,52127996,31/12/2015,2015,CENTRO DE ACOPIO DE VALLE DE SANTIAGO,OCDS-0UD2Q6-CADQ/538/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,52000000,MXN,52000000,31/12/2013,2013,CENTRO DE ACOPIO DE EL PORVENIR,OCDS-0UD2Q6-CADQ/906/2014,direct,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2016,Transporte,51967224,MXN,51967224,31/01/2016,2016,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,OCDS-0UD2Q6-PST/888/2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763801,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,51967224,MXN,51967224,01/01/2016,2016,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N1-2016,open,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y POLVO A PUNTOS DE VENTA,Transporte,51929184,MXN,51929184,28/02/2018,2018,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E21-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1409519,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,50000000,MXN,50000000,31/12/2013,2013,LECHE Y DERIVADOS DE LOS ALTOS S. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/142/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,50000000,MXN,50000000,31/12/2013,2013,JAVIER DE LA LUZ PEDROZA GUZMAN,OCDS-0UD2Q6-CADQ/141/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,50000000,MXN,50000000,31/12/2013,2013,GRUPO GAVATT DE PRODUCTORES DE LECHE DE ROSALES S. DE R.L. DE M.I.,OCDS-0UD2Q6-CADQ/466/2014,direct,,1,
liconsa sa de cv,COMPRAVENTE DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,50000000,MXN,50000000,05/02/2015,2015,CENTRO DE ACOPIO DE TUTUTEPEC,OCDS-0UD2Q6-CADQ/4985/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,50000000,MXN,50000000,31/12/2013,2013,CENTRO DE ACOPIO DE TEPATITLAN DE MORELOS,OCDS-0UD2Q6-CADQ/863/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,50000000,MXN,50000000,02/04/2015,2015,AGROLAC ALPES S.A. DE C.V.,OCDS-0UD2Q6-CADQ/1505/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,50000000,MXN,50000000,31/12/2013,2013,AGRO LECHERA ALTEÑA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/140/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,49548604,MXN,49548604,31/12/2015,2015,SOCIEDAD DE PRODUCTORES CORDILLERA JULIMES LAS VARAS S. DE R.L. DE M.I.,OCDS-0UD2Q6-CADQ/627/2016,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y POLVO A PUNTOS DE VENTA,Transporte,49463792,MXN,49463792,31/01/2017,2017,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-E1-2017,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1045358,1,
liconsa sa de cv,"Adquisición de 24,975 TM de leche descremada en polvo sin fortificar.",Compra de leche,49325624,USD,973194561.5,31/12/2017,2017,INTERFOOD INC.,OCDS-0UD2Q6-AA-020VST012-E61-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1311856,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,49000000,MXN,49000000,31/12/2013,2013,CENTRO DE ACOPIO DE OJO CALIENTE,OCDS-0UD2Q6-CADQ/913/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,49000000,MXN,49000000,31/12/2013,2013,CENTRO DE ACOPIO DE JUAREZ,OCDS-0UD2Q6-CADQ/771/2014,direct,,1,
liconsa sa de cv,CONVENIO DE SUSPENSIÓN DE PRESTACIÓN DE SERVICIO DE TRANSPORTE DE LECHE FRESCA,Transporte,48341376,MXN,48341376,15/03/2016,2016,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST005-E2-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=803479,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,48165000,MXN,48165000,06/01/2015,2015,LA HACIENDA DE SANTA CECILIA S.C. DE R.L.,OCDS-0UD2Q6-CADQ/3000/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,47000000,MXN,47000000,31/12/2013,2013,CENTRO DE ACOPIO DE VALLE DE GUADALUPE,OCDS-0UD2Q6-CADQ/866/2014,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y EN POLVO A PUNTOS DE VENTA ADJ. DIRECTA,Transporte,46938392,MXN,46938392,31/01/2017,2017,"TRANSPORTES TRANASA, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST001-E13-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1134714,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,46688376,MXN,46688376,31/12/2015,2015,CENTRO DE ACOPIO DE SAUCILLO,OCDS-0UD2Q6-CADQ/535/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,46536776,MXN,46536776,31/12/2015,2015,CENTRO DE ACOPIO DE TEOCALTICHE,OCDS-0UD2Q6-CADQ/550/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,46500000,MXN,46500000,31/12/2013,2013,CENTRO DE ACOPIO DE RIO GRANDE,OCDS-0UD2Q6-CADQ/911/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,46376000,MXN,46376000,31/12/2015,2015,CENTRO DE ACOPIO DE FRANCISCO I. MADERO,OCDS-0UD2Q6-CADQ/539/2016,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,45843000,MXN,45843000,31/12/2014,2014,CENTRO DE ACOPIO DE SAN MIGUEL EL ALTO,OCDS-0UD2Q6-CADQ/1394/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,45788000,MXN,45788000,03/01/2015,2015,CENTRO DE ACOPIO DE JUVENTINO ROSAS,OCDS-0UD2Q6-CADQ/2025/2015,direct,,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE FRESCA A CENTROS DE ACOPIO,Transporte,45726172,MXN,45726172,02/01/2014,2014,HECTOR QUINTANILLA MONTES ALEJANDRO LOPEZ ESTRADA Y JOSE SANTIAGO ORTEGA RODRIGUEZ,OCDS-0UD2Q6-PST/1393/2014,open,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y POLVO A PUNTOS DE VENTA,Transporte,45313872,MXN,45313872,28/02/2018,2018,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-LA-020VST001-E1-2018,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1370291,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,45111000,MXN,45111000,31/12/2014,2014,CENTRO DE ACOPIO DE SAN JULIAN,OCDS-0UD2Q6-CADQ/1386/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,44919000,MXN,44919000,31/12/2014,2014,CENTRO DE ACOPIO DE ENCARNACION DE DIAZ,OCDS-0UD2Q6-CADQ/1393/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,44726132,MXN,44726132,31/12/2015,2015,LA HACIENDA DE SANTA CECILIA S.C. DE R.L.,OCDS-0UD2Q6-CADQ/647/2016,direct,,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE FRESCA DE CENTROS DE ACOPIO A LAS DIFERENTES PLANTAS,Transporte,44127768,MXN,44127768,28/02/2013,2013,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST005-N1-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=215796,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,43952000,MXN,43952000,03/01/2015,2015,CENTRO DE ACOPIO DE MEOQUI,OCDS-0UD2Q6-CADQ/2028/2015,direct,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2016,Transporte,43867716,MXN,43867716,31/01/2016,2016,"TRANSPORTES TRANASA, S.A. de C.V.",OCDS-0UD2Q6-LA-020VST001-N1-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763801,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,43867716,MXN,43867716,01/01/2016,2016,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-PST/891/2016,open,,1,
liconsa sa de cv,"ADQUISICIÓN DE 10,000 TM DE LECHE EN POLVO FORTIFICADA CON VITAMINAS Y MINERALES ADIC. CON 26% DE G.V.",Compra de leche,43710000,USD,566044500,23/12/2013,2013,PHILPOT DAIRY PRODUCTS LTD.,OCDS-0UD2Q6-SA-020VST012-I59-2013,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=358653,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,43552000,MXN,43552000,03/01/2015,2015,GRUPO LACTODEL S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2755/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,43496000,MXN,43496000,03/01/2015,2015,CENTRO DE ACOPIO DE LORETO,OCDS-0UD2Q6-CADQ/2046/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,43436872,MXN,43436872,31/12/2015,2015,CENTRO DE ACOPIO DE JAMAY,OCDS-0UD2Q6-CADQ/554/2016,direct,,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE FRESCA,Transporte,42800032,MXN,42800032,15/07/2016,2016,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST005-E119-2016,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1022331,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE FRESCA DE GERENCIA ESTATAL JALISCO,Transporte,42800032,MXN,42800032,15/07/2016,2016,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST005-E87-2016,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=956839,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,42365740,MXN,42365740,31/12/2015,2015,MIGUEL ANGEL ROMO HERMOSILLO,OCDS-0UD2Q6-CADQ/648/2016,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,42263000,MXN,42263000,03/01/2015,2015,CENTRO DE ACOPIO DE VALLE DE SANTIAGO,OCDS-0UD2Q6-CADQ/2027/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,42190000,MXN,42190000,03/01/2015,2015,CENTRO DE ACOPIO DE TEOCALTICHE,OCDS-0UD2Q6-CADQ/2625/2015,direct,,1,
liconsa sa de cv,"ADQUISICIÓN DE 1,000 TM DE LECHE DESCREMADA EN POLVO NO INSTANTÁNEA SIN FORTIFICAR, CON EL PROVEEDOR JAMES FARREL & CO.",Compra de leche,41921000,MXN,41921000,11/04/2017,2017,JAMES FARRELL & CO,OCDS-0UD2Q6-AA-020VST012-E16-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1091676,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y EN POLVO A PUNTOS DE VENTA ADJ. DIRECTA,Transporte,41362676,MXN,41362676,31/01/2017,2017,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-AA-020VST001-E13-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1134714,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2015,Transporte,41191040,MXN,41191040,28/02/2015,2015,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N2-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=502135,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,41017216,MXN,41017216,31/12/2015,2015,CENTRO DE ACOPIO DE OJO CALIENTE,OCDS-0UD2Q6-CADQ/570/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,40425000,MXN,40425000,31/12/2014,2014,INDUSTRIALIZADORA Y PROCESADORA DE PRODUCTOS LACTEOS DE DELICIAS S.A. DE C.V.,OCDS-0UD2Q6-CADQ/57/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,40000000,MXN,40000000,31/12/2013,2013,HACIENDA DE LOS ADOBES S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/144/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE 10 000 T.M. DE LECHE EN POLVO ADICIONADA CON 26% DE GRASA VEGETAL ORIGINARIA DE LA REPUBLICA DE IRLANDA Y/O REINO UNIDO,Compra de leche,39800000,MXN,39800000,02/01/2013,2013,PHILPOT DAIRY PRODUCTS LTD.,OCDS-0UD2Q6-CEX/942/2011,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,39800000,MXN,39800000,05/04/2016,2016,CENTRO DE ACOPIO DE SAUCILLO,OCDS-0UD2Q6-CADQ/3780/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,38935616,MXN,38935616,09/03/2015,2015,DESARROLLO SOCIAL LECHERO S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/3751/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,38800000,MXN,38800000,03/01/2015,2015,QUESERIA DOS LAGUNAS S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/2762/2015,direct,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2016,Transporte,38656664,MXN,38656664,31/01/2016,2016,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-LA-020VST001-N1-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763801,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,38656664,MXN,38656664,01/01/2016,2016,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-PST/889/2016,open,,1,
liconsa sa de cv,CONTRATO 485876 PST/151/2014 01-TLN-L-LP-14,Otros,38455252,MXN,38455252,31/12/2013,2013,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,OCDS-0UD2Q6-PST/151/2014,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=338207,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,38455252,MXN,38455252,31/12/2013,2013,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N138-2013,open,,1,
liconsa sa de cv,"16,000 TM de Leche en Polvo Importada",Compra de leche,38240000,USD,729619200,11/02/19,2019,INDUSTRIAS LACTEAS ASTURIANAS S.A. DE C.V.,2007360,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE DE IMPORTACION,Compra de leche,37786000,MXN,37786000,31/12/2015,2015,INGREDIA INC.,OCDS-0UD2Q6-CEX/247/2015,direct,,1,
liconsa sa de cv,2016 RECOLECCIÓN Y TRANSPORTE DE LECHE FRESCA,Transporte,37206540,MXN,37206540,29/02/2016,2016,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST019-E1-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=784751,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE FRESCA FRIA A CENTOS DE ACOPIO,Transporte,37206540,MXN,37206540,02/01/2016,2016,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-PST/1350/2016,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,37075000,MXN,37075000,08/04/2016,2016,CENTRO DE ACOPIO DE MEOQUI,OCDS-0UD2Q6-CADQ/3769/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,36704964,MXN,36704964,31/12/2015,2015,CENTRO DE ACOPIO DE RIO GRANDE,OCDS-0UD2Q6-CADQ/572/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,36600000,MXN,36600000,31/12/2013,2013,CENTRO DE ACOPIO DE ESCARCEGA,OCDS-0UD2Q6-CADQ/1013/2014,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,36487372,MXN,36487372,31/12/2013,2013,MARIA CECILIA PORTILLO VALDEPENA,OCDS-0UD2Q6-PST/161/2014,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,36361000,MXN,36361000,03/01/2015,2015,CENTRO DE ACOPIO DE SAN FELIPE TORRES MOCHAS,OCDS-0UD2Q6-CADQ/2026/2015,direct,,1,
liconsa sa de cv,EHL,Transporte,36231700,MXN,36231700,28/02/2013,2013,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-LA-020VST001-N5-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=213573,1,
liconsa sa de cv,CONTRATACIÓN DE LOS SERVICIOS DE TRANSPORTE Y DISTRIBUCIÓN DE LECHE LÍQUIDA A PUNTOS DE VENTA.,Transporte,36016112,MXN,36016112,19/02/2013,2013,MARIA CECILIA PORTILLO VALDEPENA,OCDS-0UD2Q6-LA-020VST001-N5-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=213573,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,35997000,MXN,35997000,03/01/2015,2015,AGRO LECHERA ALTEÑA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2641/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,35152628,MXN,35152628,31/12/2015,2015,GRUPO GAVATT DE PRODUCTORES DE LECHE DE ROSALES S. DE R.L. DE M.I.,OCDS-0UD2Q6-CADQ/632/2016,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,35000000,MXN,35000000,04/12/2014,2014,JAVIER GUZMAN JUAREZ,OCDS-0UD2Q6-CADQ/2029/2013,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,35000000,MXN,35000000,31/12/2013,2013,CENTRO DE ACOPIO DE PALMA SOLA,OCDS-0UD2Q6-CADQ/502/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,35000000,MXN,35000000,31/12/2013,2013,AGROPECUARIA SAN BENITO S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/468/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,34465000,MXN,34465000,31/12/2014,2014,DESARROLLO SOCIAL LECHERO S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/51/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,34025248,MXN,34025248,31/12/2015,2015,CENTRO DE ACOPIO DE CAPILLA DE MILPILLAS,OCDS-0UD2Q6-CADQ/542/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,34000000,MXN,34000000,31/12/2013,2013,PRODUCTORES LACTEOS DE SANTA ROSALIA,OCDS-0UD2Q6-CADQ/460/2014,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,33968000,MXN,33968000,03/01/2015,2015,GANADEROS EN ACCION S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/2646/2015,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,33919152,MXN,33919152,31/12/2013,2013,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/159/2014,open,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA,Transporte,33902188,MXN,33902188,02/03/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-SA-020VST001-N53-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=547963,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,33902188,MXN,33902188,02/03/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/1362/2015,direct,,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE FRESCA DE CENTROS DE ACOPIO A LAS DIFERENTES PLANTAS,Transporte,33897160,MXN,33897160,28/02/2013,2013,TRANSLIQUIDOS SERRA S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST005-N1-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=215796,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2014,Transporte,33786608,MXN,33786608,31/12/2013,2013,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-LA-020VST001-N138-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=338207,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,33440000,MXN,33440000,03/01/2015,2015,LACTEOS Y FORRAJES S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/2640/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,33139000,MXN,33139000,31/12/2014,2014,CENTRO DE ACOPIO DE JALOSTOTITLAN,OCDS-0UD2Q6-CADQ/1385/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE EN POLVO DE IMPORTACION,Compra de leche,33123750,MXN,33123750,08/03/2016,2016,"LAND O´LAKES, INC.",OCDS-0UD2Q6-SA-020VST012-I75-2014,direct,,1,
liconsa sa de cv,ADQUISICION DE LECHE DESCREMADA EN POLVO NO INSTANTÁNEA SIN FORTIFICAR LAND O´LAKES,Compra de leche,33123750,USD,438889687.5,23/09/2014,2014,"LAND O´LAKES, INC.",OCDS-0UD2Q6-SA-020VST012-I75-2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=456097,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2014,Transporte,33119674,MXN,33119674,09/01/2014,2014,"TRANSPORTES TRANASA, S.A. de C.V.",OCDS-0UD2Q6-LA-020VST001-N138-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=338207,1,
