contracts/awardID,_nomenclatura,tender/tenderPeriod/startDate,buyer/name,tender/description,tender/numberOfBidders,tender/value/currency,planning/budget/estimatedValue,contracts/contractingRegime/name,contracts/items/classification/scheme,tender/procurementMethod,_contracts/id/additionalInformation,contracts/value/amount,entidad_contratante,awards/suppliers/name,ruc,contracts/description,contracts/value/currency,contracts/value/amount/original,contracts/period/startDate,contracts/contractingNumber
88546,EXO-PROC-2-2015-MDE-CE,2015-03-25,MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,ADQUISICION DE LECHE EVAPORADA ENTERA PARA ATENDER EL PROGRAMA VASO DE LECHE MARZO- ABRIL 2015 DE LA MUNICIPALIDAD DISTRITAL DE LA ESPERANZA DISTRITO LA ESPERANZA- LA LIBERTAD,NA,PEN,"85929,90",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Exoneración,Procedimiento,"85929,90",MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA ENTERA PARA ATENDER EL PROGRAMA VASO DE LECHE MARZO- ABRIL 2015 DE LA MUNICIPALIDAD DISTRITAL DE LA ESPERANZA DISTRITO LA ESPERANZA- LA LIBERTAD,NA,"85929,90",06/05/2015,002-2015-MDE-SGLSG-PVL
404798,AS-SM-3-2017-CS/MDCLR-1,2017-10-26,MUNICIPALIDAD DISTRITAL DE CARMEN DE LA LEGUA REYNOSO,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE: ÍTEM I LECHE EVAPORADA ESTERILIZADA Y ÍTEM II. HOJUELAS DE CEREALES CON SOYA,1,PEN,"315386,58",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"315386,55",MUNICIPALIDAD DISTRITAL DE CARMEN DE LA LEGUA REYNOSO,NIISA CORPORATION SA,20502503180,"ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE: ITEM I LECHE EVAPORADA ESTERILIZADA Y ITEM II. HOJUELAS DE CEREALES CON SOYA, -ITEM N° 1 - LECHE EVAPORADA ESTERILIZADA",PEN,"218198,62",28/11/2017,002-2017-SGL-GAF-MDCLR
404798,AS-SM-3-2017-CS/MDCLR-1,2017-10-26,MUNICIPALIDAD DISTRITAL DE CARMEN DE LA LEGUA REYNOSO,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE: ÍTEM I LECHE EVAPORADA ESTERILIZADA Y ÍTEM II. HOJUELAS DE CEREALES CON SOYA,1,PEN,"315386,58",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"315386,55",MUNICIPALIDAD DISTRITAL DE CARMEN DE LA LEGUA REYNOSO,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE: ITEM I LECHE EVAPORADA ESTERILIZADA Y ITEM II. HOJUELAS DE CEREALES CON SOYA; - ITEM N° 2 - HOJUELA CEREALES CON SOYA PRECOCIDOS ENRIQUECIDOS CON VITAMINAS Y MINERALES,PEN,"97187,93",28/11/2017,001-2017-SGL-MDCLR
238549,AS-SM-2-2016-MDP/OEC-1,2016-01-29,MUNICIPALIDAD DISTRITAL DE PICHANAKI,ADQUISICIàN DE LECHE EVAPORADA PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE PICHANAQUI  EJERCICIO FISCAL 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"373361,40",MUNICIPALIDAD DISTRITAL DE PICHANAKI,NIISA CORPORATION SA,20502503180,ADQUISICIÓN DE LECHE EVAPORADA PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE PICHANAQUI EJERCICIO FISCAL 2016,PEN,"373361,40",01/04/2016,008-2016
238169,LP-SM-1-2016-MDT/CS-1,2016-01-29,MUNICIPALIDAD DISTRITAL DE EL TAMBO,ADQUISICIÓN DE INSUMOS PARA PROGRAMA DE VASO DE LECHE PARA LA MUNICIPALIDAD DISTRITAL DE EL TAMBO,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1326675,00",MUNICIPALIDAD DISTRITAL DE EL TAMBO,NIISA CORPORATION SA,20502503180,ADQUISICIÓN DE INSUMOS PARA PROGRAMA DE VASO DE LECHE PARA LA MUNICIPALIDAD DISTRITAL DE EL TAMBO,PEN,"744800,00",05/04/2016,010-2016-MDT/GAF
336206,AS-SM-1-2017-MDY/CS-1,2017-01-26,MUNICIPALIDAD DISTRITAL DE YAUTAN,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE PERIODO 2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"108433,32",MUNICIPALIDAD DISTRITAL DE YAUTAN,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE PARA EL PROGRAMA DEL VASO DE LECHE PERIODO 2017,NA,"40920,00",05/06/2017,2
336194,AS-SM-2-2017-CS/MPC-1,2017-01-27,MUNICIPALIDAD PROVINCIAL DE CASMA,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"296679,98",MUNICIPALIDAD PROVINCIAL DE CASMA,NIISA CORPORATION SA,20502503180,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA VASO DE LECHE ITEM LECHE,NA,"165034,70",28/03/2017,001-2017
335946,LP-SM-2-2017-MDE-CSB-1,2017-01-30,MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,"CONTRATACIÓN DE SUMINISTRO DE BIENES ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE CONSISTENTE EN 184, 115.00 LATAS X 410 GRS. DE LECHE EVAPORADA PARA EL PERIODO MARZO - 2017 A FEBEREO - 2018",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"551424,43",MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,NIISA CORPORATION SA,20502503180,"CONTRATACIÓN DE SUMINISTRO DE BIENES ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE CONSISTENTE EN 184, 115.00 LATAS X 410 GRS. DE LECHE EVAPORADA PARA EL PERIODO MARZO - 2017 A FEBEREO - 2018",PEN,"551424,43",12/04/2017,005-2017-MDE
335899,AS-SM-3-2017-MDC-1,2017-01-30,MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,"ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE PERIODO 2017-2018, ITEM 01 LECHE EVAPORADA EN LATA DE 410 GRAMOS DERIVADA DE LA LCITACION PUBLICA NRO 003-2016-CS-MDC-SEGUNDA CONVOCATORIA",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"452254,00",MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,NIISA CORPORATION SA,20502503180,SUMINISTRO DE INSUMOS PARA EL PROGRAMA VASO DE LECHE PERIODO 2017 2018 ITEM 1 LECHE EVAPORADA ENTERA DE 410 GRS,NA,"452254,00",07/03/2017,008-2017-MDC
336215,AS-SM-1-2017-SGA/MDJM-1,2017-01-31,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DEL DISTRITO DE JESUS MARIA,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"105355,65",MUNICIPALIDAD DISTRITAL DE JESUS MARIA,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DEL DISTRITO DE JESUS MARIA,PEN,"105355,65",22/03/2017,003 004
288696,AS-SM-14-2016-MPH/CS-1,2016-08-10,MUNICIPALIDAD PROVINCIAL DE HUANTA,ADQUISICION DE PRODUCTOS ALIMENTICIOS DEL PROGRAMA DE VASO DE LECHE CORRESPONDIENTE AL AÑO FISCAL 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"346092,25",MUNICIPALIDAD PROVINCIAL DE HUANTA,NIISA CORPORATION SA,20502503180,ADQUISICION DE PRODUCTOS ALIMENTICIOS DEL PROGRAMA DE VASO DE LECHE CORRESPONDIENTE AL AÑO FISCAL 2016,PEN,"203327,00",27/09/2016,010-2016
382944,LP-SM-1-2017-CS/MDSMP-1,2017-06-02,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"15364100,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"15364100,00",MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,NIISA CORPORATION SA,20502503180,CONTRATO SUMINISTRO DE BIENES,PEN,"4282523,00",02/10/2017,56
382944,LP-SM-1-2017-CS/MDSMP-1,2017-06-02,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"15364100,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"15364100,00",MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,NIISA CORPORATION SA,20502503180,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE  ITEM N 1 LECHE EVAPORADA ENTERA,NA,"11081577,00",01/09/2017,043-2017
372359,AS-SM-11-2017-MPA-CS-1,2017-06-20,MUNICIPALIDAD PROVINCIAL DE AYABACA,"""ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE 2017 PARA LA MUNICIPALIDAD PROVINCIAL DE AYABACA"".",1,PEN,"242518,50",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"242518,15",MUNICIPALIDAD PROVINCIAL DE AYABACA,NIISA CORPORATION SA,20502503180,LECHE EVAPORADA ENTERA,PEN,"164637,00",03/08/2017,18
375212,LP-SM-2-2017-MDJLO/CS-1,2017-06-28,MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE JOSÉ LEONARDO ORTIZ.,1,PEN,"1350448,50",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1330867,50",MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA 450 GR,PEN,"684694,50",12/10/2017,ITEM 2
73847,EXO-PROC-1-2015-MPC,2015-01-28,MUNICIPALIDAD PROVINCIAL DEL CALLAO,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE,NA,PEN,"922927,20",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Exoneración,Procedimiento,"922927,20",MUNICIPALIDAD PROVINCIAL DEL CALLAO,NIISA CORPORATION SA,20502503180,CONTRATO PARA LA ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE,PEN,"235740,00",27/02/2015,02-EXO N° 001-2015-MPC
73847,EXO-PROC-1-2015-MPC,2015-01-28,MUNICIPALIDAD PROVINCIAL DEL CALLAO,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE,NA,PEN,"922927,20",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Exoneración,Procedimiento,"922927,20",MUNICIPALIDAD PROVINCIAL DEL CALLAO,NIISA CORPORATION SA,20502503180,CONTRATO PARA LA ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE,PEN,"687187,20",27/02/2015,01-EXO N° 001-2015-MPC
146621,AMC-CLASICO-1-2015-MDY-2,2015-08-06,MUNICIPALIDAD DISTRITAL DE YAUCA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE ¿ DISTRITO DE YAUCA,2,PEN,"20160,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"20160,00",MUNICIPALIDAD DISTRITAL DE YAUCA,NIISA CORPORATION SA,20502503180,compra de leche,PEN,"20160,00",03/09/2015,contrato N° 001-2015-A-MDY
146330,LP-CLASICO-9-2015-CE/MVES-1,2015-08-04,MUNICIPALIDAD DISTRITAL DE VILLA EL SALVADOR,"ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE, PERIODO 2015 Y 2016.",1,PEN,"17331517,04",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"17331517,04",MUNICIPALIDAD DISTRITAL DE VILLA EL SALVADOR,NIISA CORPORATION SA,20502503180,"CONTRATO PARA LA ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE, PERIODO 2015 Y 2016 ITEM II LECHE EVAPORADA ENTERA",PEN,"9805402,64",27/11/2015,5806-2015
146330,LP-CLASICO-9-2015-CE/MVES-1,2015-08-04,MUNICIPALIDAD DISTRITAL DE VILLA EL SALVADOR,"ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE, PERIODO 2015 Y 2016.",1,PEN,"17331517,04",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"17331517,04",MUNICIPALIDAD DISTRITAL DE VILLA EL SALVADOR,NIISA CORPORATION SA,20502503180,"CONTRATO PARA LA ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE, PERIODO 2015 Y 2016 ITEM I HOJUELA DE CEREAL ENRIQUECIDO AZUCARADO",PEN,"7526114,40",27/11/2015,5807-2015
158928,EXO-PROC-2-2015-MD,2015-08-27,MUNICIPALIDAD DISTRITAL DE CARMEN DE LA LEGUA REYNOSO,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE,NA,PEN,"200162,55",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Exoneración,Procedimiento,"200162,55",MUNICIPALIDAD DISTRITAL DE CARMEN DE LA LEGUA REYNOSO,NIISA CORPORATION SA,20502503180,Adquisiciòn de Insumos del Programa del Vaso de Leche,PEN,"200162,55",12/11/2015,01-2015
148238,LP-CLASICO-1-2015-CE-PVL/MDY-1,2015-08-06,MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE 2015,1,PEN,"611001,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"611001,00",MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,NIISA CORPORATION SA,20502503180,CONTRATO PARA LA ADQUISICION DE ALIMENTOS (LECHE EVAPORADA ENTERA DE 410 GRAMOS) PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YAULI  HUANCAVELICA.,PEN,"239836,80",28/09/2015,34
146856,AMC-CLASICO-1-2015-MDSPC-1,2015-08-05,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CAJAS,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA SOCIAL VASO DE LECHE-2015,1,PEN,"72683,87",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"72683,87",MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CAJAS,NIISA CORPORATION SA,20502503180,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA SOCIAL VASO DE LECHE ITEM I LECHE EVAPORADA ENTERA (TARRO X 410 GRS),NA,"72683,87",08/09/2015,NRO 121-2015-AL/MDSPC
155769,LP-CLASICO-7-2015-CE-MDPP-1,2015-08-21,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE: LECHE EVAPORADA ESTERILIZADA EN BOLSA DE 410 GR.,1,PEN,"2778367,80",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"2778367,80",MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,NIISA CORPORATION SA,20502503180,ADQUISICIÓN DE  INSUMOS PARA EL PROGRAMA DEL VASO  DE LECHE: LECHE EVAPORADA ESTERILIZADA EN BOLSA DE 410 GR,PEN,"2778367,80",20/10/2015,088-2015-SGLCPSG-GAF-MDPP
150174,AMC-CLASICO-54-2015-CE-1,2015-08-11,MUNICIPALIDAD PROVINCIAL DE HUANTA,ADQUISICION DE PRODUCTOS PARA EL PROGRMA DE VASO DE LECHE PERIODO 2015,1,PEN,"300549,20",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"297559,25",MUNICIPALIDAD PROVINCIAL DE HUANTA,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA PARA PVL,PEN,"176407,05",24/09/2015,031-2015
396261,AS-SM-71-2017-SLSG/MSI-1,2017-09-26,MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,SUMINISTRO DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"160471,74",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"99674,30",MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,NIISA CORPORATION SA,20502503180,vaso de leche,PEN,"99674,30",23/10/2017,96-2017
396532,LP-SM-2-2017-SGL/MVMT-1,2017-09-27,MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO,ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE - LECHE EVAPORADA ENTERA ESTERILIZADA EN BOLSA DE 410 GR.,1,PEN,"10343090,80",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"10343090,80",MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO,NIISA CORPORATION SA,20502503180,ADQUISICIÓN DE ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE  LECHE EVAPORADA ESTERILIZADA EN BOLSA DE 410 GR,PEN,"10343090,80",20/11/2017,027-2017-SGL-GAF/MVMT
392773,LP-SM-3-2017-CE/MDSM-1,2017-09-14,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,1,PEN,"477941,98",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"477902,46",MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,PEN,"327451,60",20/12/2017,s/n
118909,LP-CLASICO-1-2015-MDJLO-1,2015-04-08,MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,Adquisicion de Insumos para el Programa del Vaso de Leche para Municipalidad Distrital de Jose Leonardo Ortiz,1,PEN,"894191,20",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"894191,20",MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,NIISA CORPORATION SA,20502503180,Adquisicion de Insumos para el Programa del Vaso de Leche para Municipalidad Distrital de Jose Leonardo Ortiz,PEN,"364727,20",12/08/2015,002-2015-MDJLO
93295,ADS-CLASICO-1-2015-MDY-1,2015-04-08,MUNICIPALIDAD DISTRITAL DE YAUTAN,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"108421,92",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Selectiva,Clásico,"108421,92",MUNICIPALIDAD DISTRITAL DE YAUTAN,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA EN TARROS DE 410 GR,NA,"42122,88",08/07/2015,SN
93451,LP-CLASICO-1-2015-MPSR-J/CE-1,2015-04-08,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE,1,PEN,"2182500,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"2165040,00",MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,NIISA CORPORATION SA,20502503180,CONTRATO DE BIENES SUMINISTRO DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE,PEN,"1513200,00",31/07/2015,009-2015-MPSR/J
114210,LP-CLASICO-2-2015-MPM/CH-1,2015-04-10,MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE MORROPON CHULUCANAS PARA EL ANO 2015,1,PEN,"1123827,29",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"1123827,29",MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA,PEN,"618159,68",23/07/2015,4-2015
99241,ADP-CLASICO-1-2015-MDU/CE-1,2015-04-14,MUNICIPALIDAD DISTRITAL DE UMARI,"ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE, PERIODO 2015",1,PEN,"303360,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Pública,Clásico,"303359,99",MUNICIPALIDAD DISTRITAL DE UMARI,NIISA CORPORATION SA,20502503180,"ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE, PERIODO 2015",PEN,"143640,00",09/07/2015,CONTRATO ADP N° 001 ITEM II
94592,AMC-CLASICO-2-2015-MD-1,2015-04-14,MUNICIPALIDAD DISTRITAL DE CURICACA,COMPRA DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE,1,PEN,"38603,01",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"34741,62",MUNICIPALIDAD DISTRITAL DE CURICACA,NIISA CORPORATION SA,20502503180,COMPRA E LECHE PARA PVL 2015,NA,"18166,78",03/06/2015,001-2015
95825,LP-CLASICO-1-2015-CE-PROVAL-MPI-1,2015-04-14,MUNICIPALIDAD PROVINCIAL DE ICA,CONTRATACION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MPI AÑO 2015,1,PEN,"746375,86",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"746375,86",MUNICIPALIDAD PROVINCIAL DE ICA,NIISA CORPORATION SA,20502503180,CONTRATO DE ADQUISICION DE BIENES,NA,"596386,00",05/08/2015,0003-2015-GG-MPI
98337,EXO-PROC-1-2015-MDSJL,2015-04-20,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,ADQUISICION DE INSUMOS ALIMENTCIOS PARA EL PROGRAMA DEL VASO DE LECHE DEL DISTRITO DE SAN JUAN DE LURIGANCHO,NA,PEN,"2726375,03",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Exoneración,Procedimiento,"2726375,02",MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS ALIMENTCIOS PARA EL PROGRAMA DEL VASO DE LECHE DEL DISTRITO DE SAN JUAN DE LURIGANCHO,PEN,"2726375,02",07/05/2015,5 y 6-2015-MDSJL
97921,ADS-CLASICO-1-2015-CEP-MDPB-1,2015-04-20,MUNICIPALIDAD DISTRITAL DE CUENCA - HUANCAVELICA,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"67868,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Selectiva,Clásico,"67830,00",MUNICIPALIDAD DISTRITAL DE CUENCA - HUANCAVELICA,NIISA CORPORATION SA,20502503180,ADS 001-2015 -CEP-PVL/MDC  ADQUISICION DE LECHE EVAPORADA PARA EL PVL,PEN,"36540,00",20/08/2015,001-2015 -CEP-PVL/MDC
95675,EXO-PROC-1-2015-CEP/MDCC,2015-04-22,MUNICIPALIDAD DISTRITAL DE CCOCHACCASA,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DE VASO DE LECHE DEL DISTRITO DE CCOCHACCASA,NA,PEN,"30223,22",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Exoneración,Procedimiento,"30223,22",MUNICIPALIDAD DISTRITAL DE CCOCHACCASA,NIISA CORPORATION SA,20502503180,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE ¿ PVL DE LA MUNICIPALIDAD DISTRITAL DE CCOCHACCASA PARA EL AÑO FISCAL 2015,PEN,"30223,22",04/08/2015,CONTRATO Nº 009-2015-OF.LOG-MDCC/A
100467,LP-CLASICO-1-2015-CE/PVL-2015-1,2015-04-23,MUNICIPALIDAD DISTRITAL DE CHILCA - HUANCAYO,ADQUISICION DE LECHE EVAPORADA ENTERA DE 410GR PARA EL PROGRAMA DE VASO DE LECHE DE CHILCA.,1,PEN,"449500,90",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"449500,90",MUNICIPALIDAD DISTRITAL DE CHILCA - HUANCAYO,NIISA CORPORATION SA,20502503180,ORDEN DE COMPRA   Nº 0433,PEN,"449500,90",10/08/2015,433
96692,LP-CLASICO-1-2015-MPH-CE AD HOC-1,2015-04-16,MUNICIPALIDAD PROVINCIAL DE HUARAZ,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE,1,PEN,"461905,41",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"461905,41",MUNICIPALIDAD PROVINCIAL DE HUARAZ,NIISA CORPORATION SA,20502503180,CONTRATO DE ADQUISICIONES DEL ESTADO N° 02-2015-MPH-GM,PEN,"291484,80",17/06/2015,CONTRATO DE ADQUISICIONES DEL ESTADO N° 02-2015-MPH-GM
96656,LP-CLASICO-1-2015-MPH/CE-1,2015-04-16,MUNICIPALIDAD PROVINCIAL DE HUAMANGA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE HUAMANGA,1,PEN,"798617,43",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"479170,77",MUNICIPALIDAD PROVINCIAL DE HUAMANGA,NIISA CORPORATION SA,20502503180,LECHE EVAPORADA ENTERA EN LATA DE 410 GR.,PEN,"479170,77",23/06/2015,87
