contracts/id,buyer/type,buyer/type/level,buyer/name,buyer/name/subname,NOG CONCURSO,contracts/description,tender/procurementMethod,SUB MODALIDAD,awards/suppliers/id,awards/suppliers/name,contracts/value/amount,tender/tenderPeriod/startDate,tender/tenderPeriod/startDate/month,tender/tenderPeriod/startDate/year,contracts/period/startDate,awards/date,awards/date/month,contracts/period/startDate/Year,contracts/items/classification/scheme,tender/status,tender/tenderPeriod/endDate,tender/tenderPeriod/endDate/month,tender/tenderPeriod/endDate/year,FECHA CAMBIO ESTATUS
11928,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL PEDRO DE BETHANCOURT,5943671,ADQUISICION  FORMULAS INFANTILES SUCEDANEAS DE LA LECHE MATERNA,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,28610800,03-02-2017,Febrero,2017,09-02-2017,09-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,07-02-2017,Febrero,2017,NA
12244,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,5948363,PEDIDO DE LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",10020090,09-02-2017,Febrero,2017,16-02-2017,16-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,13-02-2017,Febrero,2017,NA
12376,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,AREA DE SALUD DE IXCAN,5949777,"COMPRA DIRECTA DE CARNES,LACTEOS Y EMBUTIDOS PARA LA DIRECCION DE AREA DE SALUD DE IXCAN",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7491476,"SAGASTUME,FRANCO,HERCULES,BRENDA,ZOVEYDA",75361000,07-02-2017,Febrero,2017,09-02-2017,09-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,09-02-2017,Febrero,2017,NA
12979,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,5958733,"Leche a base de soya sin lactosa, Polvo exclusivamente bote, de 400 g - 460 g",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,16714290,08-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,10-02-2017,Febrero,2017,NA
13003,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,5959047,"Fórmula para lactante con lactosa fórmula sucedánea de la leche materna, Exclusivamente polvo, envase de 400 g - 460 g",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,13848210,08-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,10-02-2017,Febrero,2017,NA
13014,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE MAZATENANGO,5959225,"Fórmula semielemental sin lactosa, con o sin sabor, Polvo bote 400-1000 g",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,83910710,08-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,10-02-2017,Febrero,2017,NA
13019,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL NACIONAL DE SAN MARCOS, ""DR. MOISES VILLAGRAN MAZARIEGOS""",5959306,"COMPRA DE FORMULA CON PROTEÍNA EXTENSAMENTE HIDROLIZADA, FORMULA PARA ADULTOS SIN LACTOSA, AMINOACIDOS, ZINC , FILIFERINA PARA EL HOSPITAL NACIONAL DE SAN MARCOS, ""Dr. MOISES VILLAGRAN MAZARIEGOS""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,9.00E+06,08-02-2017,Febrero,2017,13-02-2017,13-02-2017,Febrero,2017,"Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|Limpieza, fumigación y artículos afines|",Terminado adjudicado,10-02-2017,Febrero,2017,NA
13020,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL NACIONAL DE SAN MARCOS, ""DR. MOISES VILLAGRAN MAZARIEGOS""",5959306,"COMPRA DE FORMULA CON PROTEÍNA EXTENSAMENTE HIDROLIZADA, FORMULA PARA ADULTOS SIN LACTOSA, AMINOACIDOS, ZINC , FILIFERINA PARA EL HOSPITAL NACIONAL DE SAN MARCOS, ""Dr. MOISES VILLAGRAN MAZARIEGOS""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,77190513,"CENTRINO PHARMA, SOCIEDAD ANONIMA",1050000,08-02-2017,Febrero,2017,13-02-2017,13-02-2017,Febrero,2017,"Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|Limpieza, fumigación y artículos afines|",Terminado adjudicado,10-02-2017,Febrero,2017,NA
13021,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL NACIONAL DE SAN MARCOS, ""DR. MOISES VILLAGRAN MAZARIEGOS""",5959306,"COMPRA DE FORMULA CON PROTEÍNA EXTENSAMENTE HIDROLIZADA, FORMULA PARA ADULTOS SIN LACTOSA, AMINOACIDOS, ZINC , FILIFERINA PARA EL HOSPITAL NACIONAL DE SAN MARCOS, ""Dr. MOISES VILLAGRAN MAZARIEGOS""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,1701428,PRODUCTOS FARMACEUTICOS DE CENTRO AMERICA SOCIEDAD ANONIMA,20160000,08-02-2017,Febrero,2017,13-02-2017,13-02-2017,Febrero,2017,"Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|Limpieza, fumigación y artículos afines|",Terminado adjudicado,10-02-2017,Febrero,2017,NA
13066,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL REGIONAL DE HUEHUETENANGO ""DR. JORGE VIDES MOLINA""",5959829,"ADQUISICIÓN DE AZUCAR, ARROZ PRECOCIDO, LECHE EN POLVO Y OTROS ABARROTES PARA EL HOSPITAL REGIONAL DE HUEHUETENANGO ""DR. JORGE VIDES MOLINA""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,57311684,"NEW SUNRISE, SOCIEDAD ANONIMA",71581200,08-02-2017,Febrero,2017,16-02-2017,16-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,10-02-2017,Febrero,2017,NA
13300,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 5,5963389,"P-0459 Y P-0481, C-455, FORMULA ESPECIALIZADA PARA NIÑOS POLVO 400 G - 460 G, FORMULA SIN LACTOSA",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,320811,"COMPAÑIA FARMACEUTICA LANQUETIN, SOCIEDAD ANONIMA",4033860,09-02-2017,Febrero,2017,21-02-2017,21-02-2017,Febrero,2017,Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|,Terminado adjudicado,14-02-2017,Febrero,2017,NA
13821,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,5971179,SUMINISTRO DE LACTEOS CORRESPONDIENTE AL MES DE MARZO 2017,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,3410439,"PADILLA,CRUZ,,LESVIA,HAYDEE",16027680,13-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,16-02-2017,Febrero,2017,NA
13887,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,5972035,EVENTO 1506/2017. SUMINISTRO DE LACTEOS. PAQUETE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",41122860,13-02-2017,Febrero,2017,27-02-2017,27-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,16-02-2017,Febrero,2017,NA
13901,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,5972213,"EVENTO 1510/2017. SUMINISTRO DE LECHE EN POLVO ENTERA, ENVASE DE 50 DE 55 LIBRAS.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,57623554,"TODO TERRENO MILK PRODUCTS, SOCIEDAD ANONIMA",13125000,13-02-2017,Febrero,2017,27-02-2017,27-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,16-02-2017,Febrero,2017,NA
13911,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-,CENTRO UNIVERSITARIO DE ORIENTE (CUNORI),5972361,150 ALIMENTO PARA CERDAS GESTANTES<br />  40 ALIMENTO PARA CERDAS LACTANTES<br />  20 ALIMENTO PREINICIADOR PARA CERDOS<br />  50 ALIMENTO PARA AVES DE POSTURA<br />  50 ALIMENTO PARA GANADO LECHERO,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4143469,COOPERATIVA AGRICOLA DE SERVICIOS VARIOS CHIQUIMULA R. L.,58740000,13-02-2017,Febrero,2017,16-02-2017,16-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,15-02-2017,Febrero,2017,NA
13994,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,5973635,SUMINISTROS DE PRODUCTOS LACTEOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",18191070,14-02-2017,Febrero,2017,20-02-2017,20-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,17-02-2017,Febrero,2017,NA
14333,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,5978556,FORMULA PARA LACTANTE DE 0 A 6 MESES CON LACTOSA. TIPO: FORMULA SUCEDANE DE LA LECHE MATERNA. BASE: LECHE DE VACA; CLASE: CON LACTOSA; CONSISTENCIA:POLVO PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4751124,BODEGA FARMACEUTICA SOCIEDAD ANONIMA,58200000,15-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,17-02-2017,Febrero,2017,NA
14374,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,5979021,LECHE. TIPO: DESLACTOSADA; CONSISTENCIA POLVO; PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS.<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,23707445,"TRUJILLO,AVILA,DE LEON,NELVY,LUISA",76650000,15-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,17-02-2017,Febrero,2017,NA
14387,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,5979242,FORMULA PARA PERSONAS CON PERDIDA DE PESO INVOLUNTARIA. ADULTO CLASE: SIN LACTOSA; COMPOSICIÓN: ALTA EN PROTEÍNA Y BAJA EN GRASA; CONSISTENCIA POLVO HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,26702550,15-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Salud e insumos hospitalarios|Alimentos y semillas|,Terminado adjudicado,17-02-2017,Febrero,2017,NA
14643,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL",5982898,130 FORMULA SEMIELEMENTAL SIN LACTOSA CON O SIN SABOR POLVO BOTE 400-1000G CODIGO S/C,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5801338,SERVICIOS QUIRURGICOS SOCIEDAD ANONIMA,5803570,20-02-2017,Febrero,2017,24-02-2017,24-02-2017,Febrero,2017,Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|,Terminado adjudicado,22-02-2017,Febrero,2017,NA
14714,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,5984068,FORMULA ESPECIALIZADA PARA PACIENTE ADULTO CON INTOLERANCIA A LA GLUCOSA; CONSISTENCIA: POLVO. TIPO; LIBRE DE LACTOSA PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,72980000,16-02-2017,Febrero,2017,22-02-2017,22-02-2017,Febrero,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,20-02-2017,Febrero,2017,NA
15124,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD DE CONSULTA EXTERNA DE ENFERMEDADES,5989604,LISTADO 1149-2017 FORMULA SEMIELEMENTAL SIN LACTOSA CODIGO IGSS 256,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,88392860,17-02-2017,Febrero,2017,24-02-2017,24-02-2017,Febrero,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,21-02-2017,Febrero,2017,NA
15301,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 5,5992079,"P-0491 y P-501, C-455, FORMULA ESPECIALIZADA PARA NIÑOS POLVO 400 G - 460 G, FORMULA SIN LACTOSA; PARA LOS  PACIENTES SEBASTIAN LARIOS MONROY, AF. 2014-00881343 Y IAN JUAREZ LOPEZ, AF. 282-324854 BH.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,320811,"COMPAÑIA FARMACEUTICA LANQUETIN, SOCIEDAD ANONIMA",1186430,21-02-2017,Febrero,2017,27-02-2017,27-02-2017,Febrero,2017,Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|,Terminado adjudicado,23-02-2017,Febrero,2017,NA
15360,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,5992710,FORMULA PARA PREMATURO. BASE: LECHE DE VACA; CONSISTENCIA: POLVO; TIPO: SUCEDÁNEA MATERNA PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,45334544,"LAVSA, SOCIEDAD ANONIMA",76622000,22-02-2017,Febrero,2017,03-03-2017,03-03-2017,Marzo,2017,Salud e insumos hospitalarios|,Terminado adjudicado,24-02-2017,Febrero,2017,NA
15929,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL NACIONAL DE SAN MARCOS, ""DR. MOISES VILLAGRAN MAZARIEGOS""",6000851,"COMPRA DE ADENOSINA SOLUCION INYECTABLE, FORMULA PARA ADULTOS SIN LACTOSA , GENTAMICINA SULFATO SOLUCION INYECTABLE DE 10MG 2ML, PARA EL HOSPITAL NACIONAL DE SAN MARCOS,""Dr. MOISES VILLAGRAN MAZARIEGO",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5801338,SERVICIOS QUIRURGICOS SOCIEDAD ANONIMA,1.40E+07,21-02-2017,Febrero,2017,24-02-2017,24-02-2017,Febrero,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,23-02-2017,Febrero,2017,NA
16048,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,AREA DE SALUD SANTA ROSA,6002498,ADQUISICION DE LECHES,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4751124,BODEGA FARMACEUTICA SOCIEDAD ANONIMA,10099000,22-02-2017,Febrero,2017,28-02-2017,28-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,24-02-2017,Febrero,2017,NA
16049,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,AREA DE SALUD SANTA ROSA,6002498,ADQUISICION DE LECHES,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,42092200,22-02-2017,Febrero,2017,28-02-2017,28-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,24-02-2017,Febrero,2017,NA
16249,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,6004938,EVENTO 46-17 LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7099061,"ABUGARADE,PINEDA,,FERNANDO,",22857140,23-02-2017,Febrero,2017,28-02-2017,28-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,27-02-2017,Febrero,2017,NA
16250,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,6004938,EVENTO 46-17 LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",11428570,23-02-2017,Febrero,2017,28-02-2017,28-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,27-02-2017,Febrero,2017,NA
16251,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,6004938,EVENTO 46-17 LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,67364373,"ASESORIA DE PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",892860,23-02-2017,Febrero,2017,28-02-2017,28-02-2017,Febrero,2017,Alimentos y semillas|,Terminado adjudicado,27-02-2017,Febrero,2017,NA
17432,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-,FINCA SAN JULIÁN,6020569,1. 152 quintales de concentrado para vaca lechera<br />2. 122 quintales de concentrado para novilla<br />3. 10 quintales de concentrado para ternera peletizada,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,89155963,"AGRODISA INVESTMENT GROUP, SOCIEDAD ANONIMA",40488000,28-02-2017,Febrero,2017,02-03-2017,02-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,02-03-2017,Marzo,2017,NA
17646,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL REGIONAL DE OCCIDENTE QUETZALTENANGO,6023452,COMPRA DE FORMULA POLIMERICA SIN LACTOSA PARA ADULTOS PARA EL HOSPITAL REGIONAL DE OCCIDENTE.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,82944000,01-03-2017,Marzo,2017,27-03-2017,27-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,03-03-2017,Marzo,2017,NA
17790,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6025390,ADQUISICIÓN DE FORMULA POLIMERICA SIN LACTOSA PARA NIÑO Y ADULTO A BASE DE PROTEINA LACTEA. MSPAS No. 2017-ROO-CD-535.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,89989600,01-03-2017,Marzo,2017,14-03-2017,14-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,03-03-2017,Marzo,2017,NA
18164,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6030513,"ADQUISICIÓN DE FORMULA PARA LACTANTE DE 0 A 6 MESES CON LACTOSA, FORMULA PARA LACTANTES CON LACTOSA SUCEDANEA DE 6-12 MESES. MSPAS No. 2017-ROO-CD-541",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,52734000,02-03-2017,Marzo,2017,17-03-2017,17-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,06-03-2017,Marzo,2017,NA
18165,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6030513,"ADQUISICIÓN DE FORMULA PARA LACTANTE DE 0 A 6 MESES CON LACTOSA, FORMULA PARA LACTANTES CON LACTOSA SUCEDANEA DE 6-12 MESES. MSPAS No. 2017-ROO-CD-541",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4751124,BODEGA FARMACEUTICA SOCIEDAD ANONIMA,20016000,02-03-2017,Marzo,2017,17-03-2017,17-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,06-03-2017,Marzo,2017,NA
18593,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE TOTONICAPAN,6035949,1772 Bolsas de  Leche fortificada en presentacion de 360 gramos cada bolsa.<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",28352000,06-03-2017,Marzo,2017,14-03-2017,14-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,08-03-2017,Marzo,2017,NA
18927,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6038913,SUMINISTROS DE PRODUCTOS LACTEOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",17582770,09-03-2017,Marzo,2017,20-03-2017,20-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,13-03-2017,Marzo,2017,NA
18946,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6039162,"ADQUISICIÓN DE FORMULA PARA LACTANTE SIN LACTOSA Y FORMULA POLIMERICA SIN LACTOSA PARA INFANTES, MSPAS No. 2017-ROO-CD-0622",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,32640000,06-03-2017,Marzo,2017,16-03-2017,16-03-2017,Marzo,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,08-03-2017,Marzo,2017,NA
18960,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6039308,PEDIDO DE LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",10020090,09-03-2017,Marzo,2017,20-03-2017,20-03-2017,Marzo,2017,Alimentos y semillas|,Terminado adjudicado,13-03-2017,Marzo,2017,NA
19390,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,6045812,"2,800 BOTES DE 400 GRAMOS DE LECHE CLASE MATERNIZADA, CONSISTENCIA: POLVO, PARA EDAD DE 0 A 6 MESES.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,793795,NESTLE GUATEMALA SOCIEDAD ANONIMA,64400000,13-03-2017,Marzo,2017,10-04-2017,10-04-2017,Abril,2017,Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|,Terminado adjudicado,15-03-2017,Marzo,2017,NA
19428,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,6046371,"2,800 BOTES DE 400 GRAMOS  DE LECHE CLASE MATERNIZADA, CONSISTENCIA: POLVO, EDAD 6 A 12 MESES.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,793795,NESTLE GUATEMALA SOCIEDAD ANONIMA,64400000,13-03-2017,Marzo,2017,10-04-2017,10-04-2017,Abril,2017,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,15-03-2017,Marzo,2017,NA
19861,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6051375,REPARACION DE AUTOCLAVE ELECTRICO AUTOMATICO PARA BIBERONES BIEN 18134 UBICADO EN LABORATORIO DE LECHES,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,36829838,"VASQUEZ,MARTINEZ,,SERGIO,FERNANDO",3053570,09-03-2017,Marzo,2017,16-03-2017,16-03-2017,Marzo,2017,Salud e insumos hospitalarios|Otros tipos de bienes o servicios|,Terminado adjudicado,14-03-2017,Marzo,2017,NA
20599,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6061141,"ADQUISICIÓN DE FORMULA DE CONTINUACION, A BASE DE LECHE DESCREMADA Y ACEITES VEGETALES. MSPAS No. 2017-ROO-CD-724.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,76314000,13-03-2017,Marzo,2017,24-05-2017,24-05-2017,Mayo,2017,Alimentos y semillas|,Terminado adjudicado,15-03-2017,Marzo,2017,NA
